,id,breed
2150,359c6b6d253414c0bbb98e37a0933df7,labrador_retriever
2151,35a0bcee4ba829dfe6806e31a8337ed5,malamute
2152,35ae06a64b2c3efdb34349fef73bc726,papillon
2153,35cc113cc5807a081a22317ddc0e6861,irish_setter
2154,35d6d29d3db9cb7636ac49f960c3a0c7,cardigan
2157,35e495b1de348a81e9c64f929de8beff,standard_poodle
2160,35fbb975be078989d1c17d66ba16b6cb,shih-tzu
2161,360402a4c41e0979e1f6d8b401e676a4,mexican_hairless
2164,360fe18d056f413020ff2fc88f241a51,beagle
2165,361ee0c99407378068cda808e3bed19a,japanese_spaniel
2167,3633081b1227b64f76d35d468acdf81d,american_staffordshire_terrier
2168,363cfbe14575417ee342c93d1864f727,dhole
2170,364bbe6fb891f50e904613581d6cf3ac,chihuahua
2171,364e1ca0381f4ef1a78a0bc0d0e80bf9,border_terrier
2173,36532e771dd855b06c25e8f14283daa8,brittany_spaniel
2175,366bd5a3738a9c21d504c8154c957e58,entlebucher
2176,367eac45f0bf515a1e40fae2ec321923,giant_schnauzer
2177,367f56ff7a3beb336ce41cbca60e4eb7,kuvasz
2178,36910e7d2411ea0595b590564cd1a473,vizsla
2180,369bd2e5050a6e33754ec28a657e5f4a,yorkshire_terrier
2182,36ac34022ffb68a36b6629a2da9fc749,german_short-haired_pointer
2183,36b5e85c07a980914b311163b9f87404,appenzeller
2184,36b6be29fc246ceb52d58ab01584773e,pomeranian
2186,36c1add2344fd41b7a73e06b61727a64,otterhound
2187,36c8a8c901324e0c34db896724abec3b,english_springer
2188,36ceaba7a4368d3801d874f2e7dca3ad,great_dane
2189,36df2789dc1b014cc00a978e72c65f4b,keeshond
2190,36f76ae74fb4e8bef59075574251a922,newfoundland
2192,37163369901ddd0c61ae081fc9ccc53e,kelpie
2193,37199743586b00ec5ade96f512f41284,italian_greyhound
2194,371c31284ee558e36c03ea3b7c3a0afa,miniature_pinscher
2195,37240427c3c54b9d5a9f18982d68ec18,kerry_blue_terrier
2196,372a1ff10fc425732b742c4f9ae13db4,miniature_pinscher
2198,372d8fc70a43192932945e1431c1ba9b,german_shepherd
2199,373cc94717c239adb17c67421fa6d73a,german_short-haired_pointer
2203,3754788b83c7dcf9c0a6d5a7f2905a0a,standard_schnauzer
2204,3755a414ab32ec712f2058cb6dc47d04,keeshond
2205,3759477c2764d4e01d44d5be03b917f6,bluetick
2207,376b8379ebf3bc400727cd04cd7d497d,vizsla
2210,376f8d79fe596be2469c537e60020cfc,basenji
2211,3773d21aa21c6fdb06a9f5980dbb6784,cardigan
2212,3774d4950b5b604fa3aa3de74e6c1c85,miniature_poodle
2216,379932cedeaba8c3bc3661a16560036b,sealyham_terrier
2217,37a141d901fa49c2786efd49be9f85a5,sussex_spaniel
2218,37a43a4d1151150a29caab12c0ff77ee,malamute
2219,37abbc0cb6080df35225379caaca5bd5,tibetan_terrier
2220,37b5b25c181eb0c2e15d2c26f39695a4,italian_greyhound
2221,37b5d37070d1d054d1879e923775a1a9,bedlington_terrier
2222,37b5ff23f0fbc4795a3bbf720b9ffd06,wire-haired_fox_terrier
2225,37b9633e115cca01282b85db6f9ea20c,doberman
2229,37d64a9f655d5cba312871de55c3d194,norfolk_terrier
2230,37dc6b7f49b757855bcbf64d7f203b5d,basenji
2234,37e42e634970f00ab6f6ca7db8239606,cocker_spaniel
2235,37e96534152743e871174b98424ce638,bouvier_des_flandres
2236,37eef53bb1353736a04e83538beb4cfc,dingo
2237,37efdfba2aa0194dbf6a553dd53607df,tibetan_terrier
2239,37f351d4657a5d7420bb7b146a6672e0,scotch_terrier
2241,37f5b7d8210e9e601e52097297372ed6,komondor
2242,37f606ad9055e319baa52d857a30dc89,basset
2243,38041ed0cab315d037a2e79dabd7fa6c,giant_schnauzer
2244,3807ccdfc499c584fdddb3ddef65f8af,wire-haired_fox_terrier
2245,380fa4d08f0f6134e10436c6226176f1,saluki
2247,382321aa611762ba588d18d3f826db20,bull_mastiff
2248,3826c9b17af94040d0fbd7a334f2d379,whippet
2249,38343daa2a67c48067f0f5e12a95aaef,greater_swiss_mountain_dog
2251,383a9cc4522b7776d520fc30d4fdbaa4,siberian_husky
2253,384b73fc513c14ff4f72ad236fffee3c,newfoundland
2255,3852a02cf19ae4141fd6746037e85cb9,greater_swiss_mountain_dog
2257,385b3e25cd3148633576070e2c10969f,weimaraner
2258,385dfd666f34212de5fee77893fad23c,standard_poodle
2260,386c91e7a3af342c031aa34fb1bfdf4b,norwegian_elkhound
2262,387603961b4002a45c703147e086760a,pomeranian
2263,38770f3ab4151fd8ede7c924752280b3,saluki
2265,387ae4422add8a82e27f14da3b778a5f,saint_bernard
2266,387ae89153da8b0171322ab0cd54923e,boston_bull
2268,389170dbd339b95acb9e1373da77f2f8,pug
2269,38951e331273ee506bec2c64f2884c79,miniature_schnauzer
2270,3899b1e797951db6dd2a9050eeb6668b,chesapeake_bay_retriever
2272,38a0cbc1b798282e5ffe82a3954a249b,scotch_terrier
2274,38accef30bc7b0158d588788b489b8d2,english_springer
2275,38c42478e53e2ecea2141ceb5c862587,bedlington_terrier
2278,38d2daf4881ec2e5860e91fe57d42bf3,bloodhound
2280,38d6bc0651588a0a04480b918934a8f6,keeshond
2281,38da992c0b9fbcac4127a80fc70708fd,italian_greyhound
2283,38e4bc2c69d8e5a3abd387f3707d86de,pekinese
2284,38e9c2d8f4f1a26685e80adf8f1b927c,affenpinscher
2285,38ecebe27257f12dd04dbcdd19b2dad3,samoyed
2286,38ef9e4d9065f4d8a7efd44d0f83ef08,standard_poodle
2287,390c0430ed5d9f8a4e1ad583ad4425e1,english_setter
2290,3915c90aa4d23a5562accab744902269,newfoundland
2291,3921fb28e2fae3bea5f85db5c84df8aa,black-and-tan_coonhound
2292,392bf4eb03d90228e2d37e42f36837c1,standard_poodle
2293,3931f792d35e57b6ed52a99b52f4eb2b,irish_terrier
2294,3933777a5d6e170833f1bd46c6347e58,chow
2295,39483e8221f9e7455abcc9d0097688e5,mexican_hairless
2296,394a34d5fa5e571ce435958562a90b88,blenheim_spaniel
2297,394f3a077e3ac73dfc602f9e1f7ce88c,chesapeake_bay_retriever
2298,39514cb6234af581c66848d85b086cc0,boxer
2300,39625c8e9173a6175d31079f8b9b6b62,miniature_poodle
2301,39669e1abaa9c72b3fea8ff81d115db9,dandie_dinmont
2302,3966ecc24f8fdb1c47e5ff7a8d73de97,irish_wolfhound
2303,396a132b48c846194d4ae2e2f2f3f1dd,blenheim_spaniel
2304,396ef6a16b8640e1e5b69f872540776f,australian_terrier
2305,3976ced5b536c12b5f9fead049089575,pomeranian
2306,3983d1f47481aef151cf57b6a7d20760,norwegian_elkhound
2307,3988b5461aeef5f941ec5fb16efdba5c,standard_poodle
2309,3992fe6af13ed5db7e478c6bf95f1fbc,clumber
2310,39936b01d218f295dc596036c94afff9,komondor
2311,399a106d356857c6fe694c8e84a9ed15,lakeland_terrier
2312,39ac559ad28d6d469d9fbb6215268727,norwich_terrier
2314,39bc999339e2e389c67e29838b5b1e68,american_staffordshire_terrier
2315,39c09b7ecfddca047dba2f8b088d1b57,irish_water_spaniel
2317,39c5e615487052820786779d4abc637c,italian_greyhound
2318,39c678ffdaee17e856ee93ec7d4644e6,old_english_sheepdog
2320,39c8a366b73c2fb4e6bf47118d650205,australian_terrier
2321,39d7f3254066edb6df718e503ab41fd4,briard
2322,39e1aab6d5d5b6b645fd36ca0be245b6,leonberg
2323,39e5840940279dc733267c3f246d9fd8,weimaraner
2325,39e6500353cfde17225e01a9f9f63d74,bull_mastiff
2326,39eb055caee27cc3110ad26459fb64f9,boxer
2327,39f5ee5da6ce1d8b05f359c7b2b852cd,pomeranian
2328,39f999e1fd418a58d101ef65ef51d3f4,standard_poodle
2330,3a0524c220627808889a61ad7a9da475,basset
2332,3a0a6ab81bda742b420274ff6ca3ce0a,welsh_springer_spaniel
2334,3a0cbbcf1fac49304a94facf44f77196,irish_water_spaniel
2335,3a1eeae505c9fedcfd97d3eaa94c3c66,groenendael
2337,3a2603cc09e33589ac18ffdb646468db,norwich_terrier
2338,3a28ee83b338612d53b7c073e9c19f31,wire-haired_fox_terrier
2339,3a366ed10112bd65d58d76ab2ed5a1e0,miniature_poodle
2340,3a36af8136011500b89c3352d3ff40dc,pomeranian
2341,3a3813792b87e0288d4ecf70be27bcd5,borzoi
2342,3a3d8942f7014c126c0c1bf176d0d1a3,maltese_dog
2343,3a3d8c875f399ecdeaadf1dd37b9de56,siberian_husky
2344,3a3f1ff7d7106cec6a53315743b0da37,kerry_blue_terrier
2345,3a4b419500915f7dac203d626d1d6061,kerry_blue_terrier
2346,3a541ec3eb3e077d72acf2f3a28c2148,soft-coated_wheaten_terrier
2350,3a63a817b357f2c9bd3e894dd154fa24,boxer
2351,3a896e59b44a11f008113c6c8fd1cd7b,entlebucher
2352,3a94b64ab98187ca8dd44756474a9fea,japanese_spaniel
2354,3aa370b64d9212e2c8f46ab17ee0857a,siberian_husky
2356,3abf32c83667f356c2f38994e0477a2b,briard
2357,3aca4fd016f837639d9bef30571fac2a,komondor
2359,3ad193d212c34fb9e5c77a1dfc99efe1,curly-coated_retriever
2364,3aebe0afad42ce5d1c29472050b67380,borzoi
2365,3af26e391f207a075751b2465ef2f09c,soft-coated_wheaten_terrier
2366,3af48e9cc72eb4faf15eb348c741a676,bouvier_des_flandres
2367,3b08d55f96b11b6121082304b579ae91,giant_schnauzer
2369,3b113132e805de2e4826f4c7c0290572,collie
2370,3b12048d020041c45c17515607f11ffc,french_bulldog
2372,3b195e9bbc39cc77ca0b86f9a3fb468b,tibetan_terrier
2373,3b1b257e380f47c09ffc4f4aa7011a2e,dandie_dinmont
2375,3b1c9294433f37b1c13c84ea74f08d67,schipperke
2376,3b1f4ba30065e4754815619a7dfc4694,labrador_retriever
2377,3b203ec8a73be8cc1bce1766abbd9f15,japanese_spaniel
2378,3b212a502cf9cc40f7b6feaaa41a6032,curly-coated_retriever
2379,3b240f25a4c5fb081c84e74398920991,beagle
2380,3b266adc845e74ee438f2a67e57938d1,japanese_spaniel
2383,3b38d42e3bed509b8f3c17b6f0c9027d,irish_setter
2384,3b3ab97d636033d061d1fa2e18118f20,leonberg
2388,3b68257442e2a4486c4bc240aaddc8ba,bouvier_des_flandres
2389,3b6a661284c0a49b1e7994182f532bdd,tibetan_terrier
2390,3b6e352b98a028684231b26e0b1398f4,irish_terrier
2391,3b8b463b6d1b40bde998896767e6c985,shih-tzu
2392,3b8e713bd77cac3c4c0bfa228d784266,kelpie
2393,3b8ff56bd0a56a512c330c0007843cd3,cairn
2396,3b9b24bb3c03a85c0926bfd26dfd6d8f,weimaraner
2398,3ba209acedcab97fcece8095c54c11f6,old_english_sheepdog
2399,3ba3e52876f1eaf0cf3f011945a6bf72,english_foxhound
2400,3baec795904e1eed9c6038998bb5219d,labrador_retriever
2402,3bce79e38c75a511d7de6096ea16c8b2,bull_mastiff
2404,3bdc7d098a96d40314cf7ed50b83501a,cairn
2407,3c00e7b9995f27cc4c578f9c6a6a0a02,siberian_husky
2408,3c056788f5b2e4ecc500a5ee17256a0b,english_springer
2409,3c065e008579b47bb0dc587a423c4233,old_english_sheepdog
2410,3c0da3fd19060310581ecdebc356402f,welsh_springer_spaniel
2411,3c1461a647fe9318acb8d3969f6f6c64,toy_poodle
2413,3c1d462488d6c09476308492899debc9,german_shepherd
2415,3c24511ab85625892420d98292d6a6f7,norfolk_terrier
2417,3c2c857fb2934a90c07dc94217503dc2,japanese_spaniel
2418,3c2eb1a179557ed7e77ee6001f3d0475,french_bulldog
2419,3c3ba994aa80bb46767cc331fb11b96b,lakeland_terrier
2420,3c3e2f645fa36df8bd4d2b4b5168cdf1,maltese_dog
2421,3c4172f7dd8d5c7fd9a7ef6ea307eb42,afghan_hound
2422,3c41eb6d25d31b7bbd571ea051f4d8ea,miniature_pinscher
2423,3c462ded2d4ede47ec9dd298d998cde3,australian_terrier
2424,3c4a342c6aca01e2a31c03b072916fbe,boston_bull
2427,3c66b664d8de58637b83e78643079428,silky_terrier
2429,3c6a53595e1cd63e63fdc166e4223606,bouvier_des_flandres
2430,3c6ec531552c07c174a2fb1b2284c7e4,pembroke
2431,3c75e138214ec62ee4a584050f110c5c,bernese_mountain_dog
2432,3c88c3f8bd67f1a274395e845414b4bb,old_english_sheepdog
2433,3c895e9fb6ca922cf0164da79fbf4a08,english_foxhound
2435,3c92b96b64a7ce342411aa1cd0dc7936,yorkshire_terrier
2436,3c979732ec5405de622c3d462ffab746,bouvier_des_flandres
2438,3cab06b69e8404ed0f90144ee4ef5271,maltese_dog
2439,3cae98154910d0f518fa0f97c17900ef,tibetan_terrier
2440,3cc8881795884439670f3b6722ad1482,african_hunting_dog
2441,3cd5eb48795f7dbe2db2f83d451addca,great_dane
2442,3cd858062b7932bd269ba1a8c1306bb3,schipperke
2444,3ce7e8f84d5e99cb5a90b4d94d7e1c09,weimaraner
2445,3cea2d7afdafea2f9d8f9d92f329b2e1,maltese_dog
2446,3cfd2e55e68f72550beaf0f0a071c096,norwegian_elkhound
2449,3d0973463d32d5f5ba74db812b8e11d1,golden_retriever
2450,3d160295116b1d249fef3690061dfcb2,dingo
2452,3d1efcdf1eaacd8419f95c92f6ad746f,kuvasz
2453,3d22e354cbae687743a102e0cefcf6e5,bedlington_terrier
2454,3d24ce4a94e4763049d60425cb3e75ae,miniature_poodle
2455,3d40d6d1f7a3549066ccc34240099ff7,appenzeller
2456,3d41348a5b361e3de483a09161df9a46,briard
2457,3d426d7c9883152a3da0a4814600bcee,lhasa
2459,3d5466cf27a4355616e775c2638673e1,irish_water_spaniel
2460,3d5bc6122ef86b32e76b8860dc54e66d,gordon_setter
2462,3d673c2e756e8c6b1ed4f10acce17f91,bloodhound
2463,3d71b3ae8a69abea0041e32b363053bc,norwich_terrier
2464,3d7405de56d708ac880ffb2626b95b45,siberian_husky
2466,3d7942e85b2977c6298d3ff41b84e3f1,vizsla
2467,3d82b3443139b274dc44be5ac4679ed9,tibetan_mastiff
2469,3d959b06c84553145a4d3da88bfa406f,airedale
2470,3d9a5397333ad1023ffbf53e64be8845,irish_setter
2471,3d9cbe5fc684107edc79f0efbc159846,australian_terrier
2473,3da1a4e6e24a1cdc360976fdc5dc6e5b,bedlington_terrier
2474,3dadf4639b5bd63795aeceeddf9a649b,basenji
2475,3daf75c1c5cdd5f6c6012c298b3e296f,wire-haired_fox_terrier
2477,3db4ab710ecbc2fb444f083a3d52b3e8,greater_swiss_mountain_dog
2478,3dc56e4859e15163593dba776fb2b72a,saint_bernard
2479,3dcc5ead3d3ba4568c74c0858b8ba818,dhole
2481,3de435c14552b8952f64753a5d6fd615,irish_setter
2482,3de4e3687f3710d2150962f093ccc2dd,english_foxhound
2484,3df415bc01f498cc5e09b59df9ad2fbf,bedlington_terrier
2485,3df5455f16086f057418ffe837289b8d,bluetick
2486,3df5d07bc814c7d1805ea4842ead9819,redbone
2487,3dff9244af2b9668a99c01f053b4d682,lakeland_terrier
2488,3e037b3c7265bef653c504a034607889,lhasa
2489,3e0a4d4a13e170d406d4e48aee99fec1,whippet
2490,3e0acf21aed098d76ea82f554a2f992e,chesapeake_bay_retriever
2491,3e0b102775b0ba35cc9a8775e3a1cbc3,dingo
2492,3e0d5afedca0d739664ef375e0ad9e64,cairn
2493,3e1035f74968053507d1fc11db1ad88f,rhodesian_ridgeback
2494,3e1fffba73d112515dbee0369419a668,basenji
2495,3e2009481c79f78113c4fe58b0ccc1d5,bull_mastiff
2498,3e42bccc11b30acce650a703caa33c98,english_springer
2499,3e47bc6ccd92abf16209f4125ddc7aea,norwegian_elkhound
2501,3e554e9a381e2c2ed11b91aba1bd03c8,saluki
2502,3e576e8abce27bbe27195e5d832a7614,cairn
2505,3e5fcbc6617acf3485baa81ecfefbc4c,saluki
2506,3e61153c345d0ba40a2fa9ea3f900dfc,whippet
2507,3e6fbb7ab195649e954df8d82901cd2a,pekinese
2511,3e9a38dab63eabcfa67fc6677d3f6e9a,kuvasz
2513,3ea505ad860189c14dbb73b9120a2ca5,gordon_setter
2514,3ea91cbb825208d186e94a0bb633ee75,miniature_pinscher
2515,3eaedbc5f02f78673b57ef47d9f1115d,lakeland_terrier
2517,3eb8ea8e80639a6df20fb8a5abe43bfe,cardigan
2519,3ec77bcd5f425648f1eec305932c51fa,kerry_blue_terrier
2520,3eda7915db371a5908b29137704004ee,samoyed
2521,3edbe65662f85ab6971630b217f3d060,mexican_hairless
2522,3edd4b452d1c62d2db921fb4a7cb3c62,standard_poodle
2524,3eea07541e806bb8694e7667a1230c0e,bloodhound
2525,3eea6cadbec5977ee593c7e75c9be5c1,ibizan_hound
2526,3ef5dfcc20dfea1c49554fc8f2f11b20,great_dane
2527,3efa1c5b966b6ce836b87db21f00c48b,shetland_sheepdog
2528,3efc5f61379eb3003dfd0a8c88ee5afa,entlebucher
2529,3f05463033fe271b456d30e3222b84ee,toy_terrier
2530,3f06362327d11ca13c01a19182911927,scotch_terrier
2531,3f0c77e6089a64f7083277b6bf22759e,scottish_deerhound
2532,3f0ef4652899749d98df8a05a576239b,tibetan_terrier
2533,3f16503c0499060c5d31695669fc4e69,border_collie
2534,3f2ad3df5b64a29a9aabd75476f8d46d,yorkshire_terrier
2536,3f3fcf38217b52ce62f4bb6d162693de,staffordshire_bullterrier
2537,3f3ffc5a024eaa3afa29a0dc2bee91c8,silky_terrier
2541,3f47b6337d2c9820c9285272121c9029,norwich_terrier
2544,3f5429aed0055c3e6fa9564c98c32008,dingo
2546,3f609973f198def3b0ea1f12a3606a43,border_collie
2547,3f60e39babd06abc652f49c6219a161b,west_highland_white_terrier
2548,3f674c39cfc8fc3f421b3b8e69143b70,airedale
2549,3f68ce1502f54977644ef99c3b77a96e,tibetan_terrier
2550,3f6b8a9edc0c43f2de4e0f609c06d54e,curly-coated_retriever
2551,3f7299b9f345fd0fbaf18cff859c8c1d,lakeland_terrier
2552,3f86f07cc17912038aa62c83f044163e,scottish_deerhound
2554,3f974ba3e0c33d02274cc3889d146a74,clumber
2555,3f99c5eac70d57d0231f5165621f2046,schipperke
2556,3f9b91e7965a3b1ce705f75cdd714028,silky_terrier
2557,3fa50a116915d4cfa704f04c0e8710c1,scotch_terrier
2561,3fc2dde0964144cd07747c740469e60b,great_pyrenees
2562,3fc59f50c6d8977f9d964be62b3eee4a,bluetick
2563,3fd302069a546b652bc1a38165d5ada2,great_pyrenees
2565,3fd70a53b7c06f88831923d17f5ae2ea,standard_schnauzer
2567,3fe86d55e854c8bdc80e02c3a9c96843,scotch_terrier
2568,3fe88fd71334eea9924c28d2423b844c,cardigan
2570,3ff0641f3b2da6e8cc8b1dc39bdee8a0,english_foxhound
2571,3ff6733907952843baaa539d47f34e65,malamute
2572,3ffa337507d37b6c29e43afd6773f400,ibizan_hound
2574,4014d055cbed26cf6cf900a12cdad204,papillon
2575,401756f7b5bd79cce6e7c0c9f973d196,pekinese
2576,40209815012be281287091336c9d6223,saint_bernard
2577,4023851ba15301e077734449d0c78eba,shetland_sheepdog
2579,4025f4681bb5160eb4eec538b6f06923,basset
2580,402cbbd8529a88b7d360a4b3803446a7,keeshond
2581,40359232263bf1d80a0759ac316a7734,bull_mastiff
2583,403cd77c18683a4cfac76fc7ac4632bb,siberian_husky
2585,403f9cb93bd90e77e714bedd8ed44cbd,whippet
2586,4042a82105d88638a0e7dd2ae2f6710a,samoyed
2587,4043526673311768ba5f2c59d9844f0e,boxer
2588,40444f6d33053ad1b7e1f78b12f749c2,french_bulldog
2589,404a7f3fe4c6d7c77a2e1ee19e506aec,german_shepherd
2590,404db576fb2006cfd1aed0f5683b786e,chow
2592,40622bc62f8289586d5e1deeaeb4a227,welsh_springer_spaniel
2594,4065ea45b804cd4dcae4cf2f5c06b0a8,newfoundland
2595,406a27b27638b63f4459fd153815fce7,weimaraner
2596,40769dc3fc3727345a2359003df5b677,ibizan_hound
2597,407e9cec37bef20fba7fb2b859d8ee95,lhasa
2598,408a68050302718e3d2604c108f00594,mexican_hairless
2599,40a34dcc0b9138faedecce21c54d5af9,maltese_dog
2600,40ab8e66259f5db5507270d6dbc6f38b,cairn
2601,40b29230498c1541cc0872df48409c71,schipperke
2602,40b5d79ca1494f8d7971c3d8c205a8b0,black-and-tan_coonhound
2603,40b81fc7cb10ff1f08762f3e034e770b,japanese_spaniel
2604,40bcb674ab3a46040d8721a95b9052b3,bloodhound
2605,40c0f49c7c2bc937ff640093a4c7b06d,mexican_hairless
2606,40c3e0d2677f42bad549ed337dbb9d50,kuvasz
2608,40c6e78513ade486545a4c5a6edee50d,lakeland_terrier
2609,40cd81ac833e4f3387924b8d6c5a0482,pembroke
2611,40d48a88a1d0affb13660512f7dc176e,pembroke
2612,40d4d2199cce8004764a6cd573ac2579,border_collie
2613,40d97cd83b13b9937b46e91a4b88d634,cardigan
2614,40d98d3d4d4cf67811f57b60f49fd301,border_terrier
2616,40e1ed740aeaae4eba77c3fd1748c803,border_collie
2617,40e30aae339c7555ab9e0e60613e1891,kelpie
2618,40e9358c1fba746471370cc4d920cc8f,rottweiler
2620,40eef5868be3e4acdafa925b41686d47,standard_poodle
2621,40f12504081ce43152799398e24d3c80,soft-coated_wheaten_terrier
2622,40fb9c5e1ffbcd7c3d36afaf4e92525a,scotch_terrier
2623,40fc221655af1f9ea340c3105a5a250b,english_foxhound
2626,41113b0069d1ed9cb8ee0f5ca4cc6368,staffordshire_bullterrier
2627,411f2ae9ea70299b09ec03af2bcc8c04,maltese_dog
2628,412232ca70a653d183b9e6e502e34730,border_terrier
2629,41254bbfd2cf838370eb076ea0801674,great_pyrenees
2630,41295c36303043fc587e791b14ef2272,basset
2633,413764ac4af585e252f48e6ac2482c6a,irish_wolfhound
2635,41397398c9a57e8a11dc9c1d898bdf8a,maltese_dog
2636,4144b660e077bbc348b8ef1125185194,irish_wolfhound
2637,415a7226f175bcedd768b38bc40af498,german_short-haired_pointer
2639,4170a9e32373fcc2e178b5a357cc849a,kelpie
2640,417b4a513d4a07f4040edc84dc23df9e,english_foxhound
2641,417e5069354eff32c8fd13729a6702e3,cairn
2642,417efae72babc6847bc551654d339ecd,tibetan_mastiff
2643,41877ee88e78ee4021a844c1c996f73f,otterhound
2645,418c55a9e57547d423ab41e5fa3c7bcd,redbone
2646,418e24eea6f52ea47c7fa94dc1e88d09,miniature_pinscher
2648,419a994803b6436b2ff3220b192b883d,pekinese
2651,41b02dd6f93364e6dd699ad7a59db8e6,rottweiler
2654,41b7c2f57f459a923e0d82060223a883,standard_poodle
2655,41ba155b8a13753a17764d73e7e5d6ae,whippet
2656,41bbf137ce0188e6cd50ca51eb784844,newfoundland
2657,41c34721b40d1cc8b46118d8cd5c1146,norwegian_elkhound
2658,41c563d7e2951d0d04dd8c8cd4d50c33,pomeranian
2660,41cdeba050724182623609379b6cbcab,bloodhound
2662,41e471bf997fdc9c2a6e4064c0f8f0a3,schipperke
2663,41ea18e619cb6a3673ce86ea8e0f2f14,afghan_hound
2665,41f7290c2777a4f18d6082c7683096a9,scottish_deerhound
2667,41f8aa08a201a2c2fa5a60ced8eadf34,samoyed
2668,41f92db830495f2811eedfd776dce08c,eskimo_dog
2669,41fa57d682dc6269870fa0902f3150e2,african_hunting_dog
2670,420070fd60e17b1fb86ff3d9fa561c2e,whippet
2671,420126aac6b2cb9cc91ea89dc9c03e8f,clumber
2672,42085804be11d8d7c4b2f30653514d24,irish_terrier
2674,42151bfbe47dce2c5ac2d53860f66f4f,malamute
2675,421c361f6c00771321442a149efc8d62,doberman
2679,422cf5cabdcdbd851082eab9a6f65d4f,maltese_dog
2680,423ecc301b5f40d1fc897749b42ffb5e,african_hunting_dog
2681,42404238339c427c0fb830da89885d5e,affenpinscher
2683,424b110908fc9d0a236d900a598fa5b0,brabancon_griffon
2684,424c3990e83cdb18b5d0fe48a5cf7327,maltese_dog
2685,42531d3868f3b2a07257fee6abf30af0,giant_schnauzer
2688,4258f72c43fec0805948ae3a72a9f389,blenheim_spaniel
2689,425f6665a1616c4819d20580d09d5e8b,miniature_pinscher
2692,426a409cfbc58be74a242f3f09eadce0,great_dane
2694,42729b9128f65dc9be8d532c26ded4ef,pembroke
2695,427c2ab57801ad7ea366098e7bd17b54,walker_hound
2696,427df2d262825c96b28605c3e5843ffc,weimaraner
2698,429659b519b82425c43ab412b1f54bb0,keeshond
2699,42a289d5526386509d0af83cf23f44c0,irish_wolfhound
2700,42a294b2c65e0f3dc8c4ba451b53a31a,rhodesian_ridgeback
2701,42a49cd92129a383d959dd3a52bae3f9,otterhound
2702,42aef46885c278f15ebef2b739cc2279,toy_terrier
2704,42bbe88b83049f89c22f08f824b04aad,old_english_sheepdog
2705,42bd3e15f7b7966c0890cac3288e980f,west_highland_white_terrier
2706,42c5c84c03dacbf5784f8c8910242018,boxer
2707,42ce977acb6a65196535182062d248d4,basset
2709,42e241d3f8316ff788aa080f08aeb7e4,miniature_pinscher
2710,42ebd5007b5327b55f696ada900e3641,chow
2711,42ed3c95c86fcde5875d0da5ba88493c,bouvier_des_flandres
2712,42f43e8067b90430b6a05afe0b1ddbca,labrador_retriever
2713,42f54e9fe50faf70fd57597d9f509343,bluetick
2714,42f76673fdeb73fe705963452fc19ab4,pug
2715,42fa9fd9dd63066d88e3fd56117d787c,leonberg
2717,42fe9030bc5cf356d728da991438125d,cardigan
2718,43001021a32eba308d3653e811038a55,basenji
2719,4304c995750f369b71a7a366bd4d68d2,chow
2724,431cb17e184d5f26395c539758191048,cairn
2725,432ce69dfaf98a93dc7f5021570871ae,miniature_schnauzer
2726,43337a20c5afaf0cae4b37a7cdf5897e,border_terrier
2727,43351563862e3954bff12de51166594a,cocker_spaniel
2729,433e931b6c4bb1d28fe65e8f35513248,irish_terrier
2730,43566e664cdacb3393cb614a8713ea63,standard_schnauzer
2731,43572ba7edf772a95f539e57afd9eb43,labrador_retriever
2732,4357eac7a349ea29997ddaf2128f08d1,standard_schnauzer
2734,435d09bc47562ab35704c2a10441b562,leonberg
2735,435e5761414ec753e7941d2d8dcefd36,pug
2736,436183cf47381b7d57c86ab35c41a40c,boxer
2737,4362fae05daa1507a11e305746d523e3,shetland_sheepdog
2740,43650f09b040cc687b485800a0abdecd,yorkshire_terrier
2741,4366ae84914916e5e60738e0d1d3846e,airedale
2742,436861b86e7b831c4cf8984de2b73092,cocker_spaniel
2745,438813d16326e420e5db830a695116c8,irish_wolfhound
2746,4388ad893780491704aa638a99a8e979,brittany_spaniel
2748,439652e1b5e6262917a7e59cf9907171,chesapeake_bay_retriever
2749,439767588b19209fc1c4d159e1346ea4,cocker_spaniel
2750,439e586066bf8ce8488b3927f60f0900,labrador_retriever
2752,43b2788fc5751dd7a1b6cf8952387203,australian_terrier
2753,43bf6ae59d061ede39d52555c79749e0,groenendael
2754,43c30ff95d2bbbceb7f733118e28f66c,cardigan
2755,43c77db3424becc68da6a3d44591b2cc,samoyed
2756,43d5a0815fe2887f676090b9434fac0c,toy_poodle
2757,43dd4c3084d3f35b4ae3268cb0199696,malinois
2758,43ddb2c0c2afe67a01f5c3705df34f71,rhodesian_ridgeback
2759,43e0c6d39c24b521de9139387dabcd7f,pembroke
2760,43e3340fa80085111df39627ac4b3f77,great_pyrenees
2761,43e91c421c83be23a3156865e244edf7,miniature_schnauzer
2762,43eb1e0b1a6baaa87cc70d4e21d99389,german_shepherd
2763,43eba0660a62e792a9c8321c80592bb3,chesapeake_bay_retriever
2765,43fb46a12d9f5d35b6717feabc113eb8,border_collie
2766,43fdc040609c783f48a0b2b7f9821841,appenzeller
2767,4400e93c589226ddbe6fefc4f56b8d29,soft-coated_wheaten_terrier
2769,441ed2d94ca1a9c041aa6bbc3709719e,english_springer
2770,44319f441d26386b33ab470eb18ed44a,maltese_dog
